"","YEAR","Jan","FEB","MAR","APR","MAY","JUN","JUL","AUG","SEP","OCT","NOV","DEC"
"28",1978,1.66969310344828,2.72292068965517,1.91650344827586,1.23512413793103,0.737472413793103,5.98559310344827,9.14956206896552,11.5359689655172,8.89543793103448,2.02186896551724,0.7846,1.33650689655172
"29",1979,1.72958275862069,1.59956551724138,0.88371724137931,1.04864137931034,1.12203103448276,4.3861275862069,11.3502034482759,9.48580344827586,4.32314827586207,0.889806896551724,1.31831724137931,1.07567931034483
"30",1980,0.780820689655172,1.02770689655172,1.16051379310345,0.61768275862069,0.9087,6.44864827586207,14.4606448275862,15.3700172413793,7.17973793103448,1.24385517241379,0.396462068965517,1.47715517241379
"31",1981,1.6101275862069,0.967155172413793,1.33498965517241,0.706186206896552,1.29043448275862,5.0609,14.0964862068966,12.1334413793103,7.57698965517241,0.603537931034483,1.19573103448276,1.00315172413793
"32",1982,2.80939310344828,1.32255862068966,2.17678965517241,1.18091379310345,1.91874482758621,3.99715517241379,9.9391275862069,14.3585827586207,9.15809655172414,1.07758620689655,1.30061379310345,1.18846896551724
"33",1983,1.41834482758621,0.934024137931034,0.875644827586207,1.71524482758621,2.06625862068966,4.7124,10.7399068965517,10.4528137931035,7.74136896551724,2.72055862068965,0.000686206896551724,1.0260724137931
"34",1984,1.99728965517241,2.04912413793103,0.641420689655173,1.37589655172414,0.962093103448276,5.17693448275862,9.81637931034483,11.0603896551724,6.91321034482759,1.63001034482759,0.0781586206896552,0.658372413793104
"35",1985,1.51664137931034,0.647489655172414,0.508058620689655,1.19470689655172,1.04705517241379,3.88416551724138,12.1793551724138,11.5461310344828,8.25867586206897,3.67998275862069,0.0976275862068965,1.2260724137931
"36",1986,1.24246896551724,1.97060689655172,0.980665517241379,0.880593103448276,2.2719,4.17739310344828,11.6636724137931,11.7784,7.63433448275862,1.36636206896552,0.738013793103448,2.10509310344828
"37",1987,1.47155172413793,1.41325517241379,1.13152413793103,0.752627586206896,1.58597586206897,2.07724137931034,8.85483103448276,10.9716344827586,5.33318965517241,2.86423103448276,0.191862068965517,1.07914827586207
"38",1988,1.17593793103448,1.08556896551724,1.60040344827586,1.0336,1.21581034482759,5.50536896551724,11.2784586206897,11.9257275862069,5.71005862068966,1.29246206896552,0.585824137931034,1.64782413793103
"39",1989,1.31152413793103,0.93528275862069,1.24357931034483,0.871493103448276,1.22609655172414,4.84840689655172,11.7120344827586,9.89251724137931,6.80804137931034,1.53652068965517,1.05050344827586,1.64462413793103
"40",1990,0.123379310344828,1.79562413793103,1.03358275862069,1.05751724137931,1.71841379310345,4.84003448275862,13.3063482758621,11.7235586206897,8.69916551724138,1.38529655172414,0.511386206896552,1.11686551724138
"41",1991,1.40469310344828,1.33477586206897,1.19487931034483,1.1764,1.39432068965517,2.92555862068966,6.2914724137931,8.96866206896552,6.05296551724138,0.579206896551724,0.773913793103448,1.95112068965517
"42",1992,1.88812413793103,1.12424827586207,0.829586206896552,1.03664827586207,1.3356275862069,2.73563793103448,8.35611724137931,9.48795517241379,6.75131034482758,2.70535172413793,1.0870724137931,7.93103448275862e-05
"43",1993,1.17711379310345,0.340613793103448,1.1866,1.02638275862069,1.60954827586207,3.59302068965517,8.92100689655172,9.31292068965517,9.38996206896552,1.68138620689655,0.0429689655172414,0.00754137931034483
"44",1994,2.5448724137931,1.72576551724138,1.7550275862069,1.1441,1.04904137931034,5.1046724137931,12.5951827586207,11.980175862069,5.89866896551724,1.43051379310345,0.360313793103448,0.0594931034482759
"45",1995,2.09405517241379,1.73008620689655,1.55513793103448,1.0910275862069,0.929493103448276,2.8083275862069,10.0025448275862,12.3016689655172,7.95472068965517,0.776510344827586,1.14801034482759,1.51441379310345
"46",1996,2.11230344827586,1.45283793103448,0.904610344827586,1.00076206896552,1.11663448275862,5.50630344827586,10.1036310344828,12.4683137931034,7.05006896551724,3.28693448275862,0.0346103448275862,0
"47",1997,1.42370344827586,0.737431034482759,1.01972413793103,1.14540344827586,1.77571724137931,5.32596206896552,6.83841034482759,10.9692379310345,6.25978275862069,1.91793448275862,1.30134137931034,1.82167586206897
"48",1998,0.707044827586207,1.16875862068966,1.5631,1.12350344827586,1.90947586206897,3.17330689655172,10.8091413793103,13.1842413793103,6.64241724137931,1.59139655172414,1.13343103448276,0.0236172413793103
"49",1999,2.08808275862069,1.47341724137931,0.187834482758621,0.00551034482758621,1.4138724137931,4.32584482758621,11.1932172413793,10.6287862068966,7.83858965517241,2.18293793103448,0.120027586206897,0.959813793103448
"50",2000,1.02602068965517,1.43623103448276,0.844731034482759,0.929468965517241,1.2334724137931,3.95592068965517,10.5923379310345,9.4742724137931,7.60484137931034,0.3837,0.0133137931034483,0.115020689655172
"51",2001,1.01258620689655,1.00805862068966,1.3949275862069,1.19866896551724,1.51521379310345,4.81711379310345,10.0554448275862,10.6241586206897,4.36882413793103,2.19065862068966,0.59861724137931,0.498248275862069
"52",2002,1.91928965517241,1.60456206896552,0.9614,0.9031,0.979572413793104,3.06449310344828,7.11565862068966,10.985775862069,8.03548965517241,2.63338965517241,1.1049724137931,0.724093103448276
