"","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"11",1911,17.4079655172414,18.0803103448276,22.3583448275862,29.8024827586207,34.8371034482759,32.663275862069,31.7945172413793,29.4434827586207,28.4611034482759,26.3960689655172,19.7104482758621,15.4377931034483
"12",1912,15.9954137931034,19.4142068965517,23.8144482758621,29.4803793103448,33.4218965517241,34.6184482758621,30.5286206896552,29.0878965517241,28.5517931034483,26.3051379310345,19.8736896551724,15.6380344827586
"13",1913,15.7283103448276,18.1371034482759,22.0537586206897,30.8271724137931,31.9382068965517,30.9536551724138,30.4333793103448,29.7191379310345,29.6013448275862,26.7515862068966,20.0163448275862,15.9627931034483
"14",1914,17.1737931034483,18.8121034482759,23.2689310344828,29.1736896551724,32.6781724137931,33.3621379310345,30.0623448275862,29.0305172413793,29.0085862068966,25.3302413793103,21.3814482758621,16.4038275862069
"15",1915,16.4071724137931,17.439275862069,23.4124482758621,29.8450344827586,34.8668620689655,33.8671379310345,31.2041034482759,29.3256551724138,29.117724137931,27.7444137931035,21.8701724137931,16.4407586206897
"16",1916,15.7115172413793,18.0756206896552,26.3812413793103,31.215724137931,34.4497931034483,31.3855172413793,30.090275862069,28.8678620689655,28.8741379310345,26.6076551724138,20.5373103448276,15.0892068965517
"17",1917,15.5457931034483,18.0186206896552,23.1036551724138,27.4413793103448,29.8261379310345,32.0688620689655,29.9568965517241,29.2187586206897,28.3962413793103,26.1428620689655,19.8776206896552,16.0495862068966
"18",1918,14.6302068965517,18.6193793103448,24.4960344827586,28.7563793103448,34.0208275862069,31.3654827586207,32.1361724137931,29.4187586206897,29.4846551724138,26.464,20.5685862068966,15.3133103448276
"19",1919,15.8946896551724,16.8680689655172,24.3679310344828,28.809724137931,32.7000344827586,33.4971724137931,29.6103103448276,29.1967586206897,28.8309310344828,25.9822068965517,20.7855517241379,15.8953793103448
"20",1920,16.0255517241379,17.8145172413793,23.6814482758621,29.9755172413793,31.3337931034483,33.8211379310345,29.7561379310345,29.3582068965517,29.5256551724138,27.1680689655173,21.5668620689655,16.8091724137931
"21",1921,16.4837931034483,18.6730689655172,26.6308965517241,31.8760344827586,36.2057586206897,33.398724137931,31.1606551724138,28.599,28.3332413793103,25.5197586206897,19.9735172413793,16.9448965517241
"22",1922,15.6865172413793,19.4727931034483,25.3916206896552,30.2897586206897,34.8648620689655,32.3231034482759,29.6211724137931,28.4744137931035,28.2149310344828,25.2206896551724,20.3933448275862,15.7425517241379
"23",1923,15.8224827586207,17.743724137931,24.2638965517241,31.0331724137931,34.0321379310345,35.7904827586207,30.1158275862069,29.1265862068966,29.0058620689655,25.450724137931,20.6848620689655,16.584724137931
"24",1924,15.2344137931034,18.3891379310345,25.9713448275862,31.1247931034483,32.563,36.0004827586207,29.7493448275862,28.9341034482759,28.3963103448276,26.4614137931034,20.5915862068966,16.4117931034483
"25",1925,14.273724137931,16.9943448275862,24.0630344827586,30.6623448275862,32.7307931034483,31.8689310344828,29.0506551724138,29.4395172413793,28.8772068965517,26.3921034482759,20.1082413793103,15.6112413793103
"26",1926,15.5195517241379,19.1964827586207,22.7891379310345,26.9771724137931,31.8737586206896,35.8115862068966,31.0226206896552,29.2667586206897,28.5426896551724,25.7665517241379,18.9218620689655,15.9744137931034
"27",1927,14.5746896551724,17.4491379310345,22.7780689655172,29.6104827586207,32.5521379310345,34.1965862068966,30.3313448275862,28.9527586206897,29.4017586206897,26.410275862069,20.2518965517241,17.0922413793103
"28",1928,15.3297586206897,18.5435172413793,24.6753103448276,29.2753103448276,34.3174827586207,32.7814482758621,30.0175862068965,30.2464137931035,30.1316206896552,27.3358965517241,21.3373448275862,16.7078620689655
"29",1929,15.6233448275862,17.2966896551724,25.2577931034483,30.4908965517241,34.8386551724138,33.6673103448276,30.0227586206897,28.4518965517241,29.6529655172414,25.7485172413793,20.7984827586207,15.7546206896552
"30",1930,14.948724137931,17.8915517241379,25.1464482758621,29.7048620689655,33.3465517241379,33.5760689655173,29.6323448275862,28.9648965517241,29.2523793103448,26.6634827586207,20.4557931034483,15.9701379310345
"31",1931,17.0781034482759,17.5490689655172,23.8573793103448,31.3533103448276,33.934,35.0179310344828,30.5377586206897,29.8426896551724,28.9586206896552,26.2497586206897,20.6000689655172,16.9763793103448
"32",1932,17.4785517241379,17.438,24.7201034482759,29.8557931034483,33.2698620689655,35.0340689655172,31.0157931034483,28.9738620689655,29.2181379310345,26.6185172413793,21.0764137931034,16.0201034482759
"33",1933,14.1773103448276,19.0681034482759,24.7893103448276,27.7305517241379,30.9002413793103,32.3863103448276,29.9165862068966,29.1465172413793,28.8510344827586,26.1806551724138,20.6616896551724,16.4451034482759
"34",1934,15.3946896551724,18.9465517241379,23.6705862068966,30.3221034482759,33.7332413793103,33.0368620689655,29.9871034482759,28.9806551724138,29.2091724137931,25.6858620689655,20.6382413793103,16.610275862069
"35",1935,14.4475172413793,18.6503793103448,24.3266206896552,27.3693793103448,34.3897931034483,34.7545172413793,30.2018620689655,28.566724137931,28.656275862069,25.7887931034483,20.7484827586207,15.9875517241379
"36",1936,14.7437586206897,18.0846206896552,24.4446206896552,29.1374137931035,33.7599655172414,31.1314482758621,29.3994827586207,28.8130689655172,28.4568965517241,25.5142413793103,20.9865517241379,16.7001379310345
"37",1937,14.452,18.2428965517241,22.9734482758621,28.2167586206897,32.8548620689655,33.6313793103448,30.444724137931,28.4158620689655,28.9411379310345,25.3125517241379,20.6854827586207,15.3018965517241
"38",1938,15.700724137931,16.4972413793103,25.6599655172414,30.8397586206897,33.5462068965517,31.3725862068965,29.8365517241379,29.0065517241379,29.2873448275862,26.7982413793103,19.8384482758621,16.1944137931034
"39",1939,16.5562068965517,18.5380689655172,22.6302413793103,29.2024827586207,34.7372413793103,32.6060689655172,29.9334137931034,28.9639655172414,28.6268965517241,26.4934827586207,20.6630689655172,16.3523103448276
"40",1940,15.5489655172414,17.7424137931034,22.2143103448276,28.7753103448276,33.6869310344828,34.1399655172414,30.3932068965517,29.1676896551724,28.6783448275862,26.6043448275862,21.6748275862069,16.0031379310345
"41",1941,15.5389655172414,18.8966551724138,26.3708965517241,32.2680689655172,33.9185862068966,32.7076206896552,31.4093103448276,29.5950344827586,29.3699655172414,27.3306896551724,20.9713793103448,17.3575172413793
"42",1942,15.1966551724138,19.0336206896552,25.2901379310345,30.3438965517241,34.8426551724138,34.8233103448276,30.1014482758621,29.0477586206897,28.3448620689655,26.446275862069,22.0148275862069,16.3636551724138
"43",1943,17.4598965517241,18.389,25.23,28.3128275862069,34.4798275862069,34.0048620689655,30.4428965517241,28.4494137931035,29.2799310344828,26.478724137931,21.727275862069,17.3616206896552
"44",1944,15.4046551724138,17.8640689655172,23.0583448275862,28.14,35.1775517241379,33.3924482758621,30.1578275862069,29.325275862069,29.5637931034483,25.8523448275862,21.4165862068966,17.9059655172414
"45",1945,14.3090344827586,17.5759655172414,24.8040689655172,28.341724137931,33.4575517241379,34.4890689655172,30.9881724137931,29.9615862068966,28.9137931034483,25.3368620689655,20.656,15.2033448275862
"46",1946,16.7352413793103,20.377,24.2127586206897,29.5447586206897,32.4975172413793,32.8432413793103,29.8465862068965,29.5361034482759,29.3970344827586,26.364275862069,21.0164137931034,17.5412413793103
"47",1947,15.2178965517241,19.1006206896552,25.3906206896552,31.4365862068966,34.1053448275862,34.981,30.1616896551724,29.5343103448276,29.130724137931,25.9833103448276,21.6058620689655,16.9828965517241
"48",1948,16.4663793103448,18.3382068965517,23.8075517241379,31.4201724137931,34.6999310344828,35.1418620689655,29.9274482758621,29.0198275862069,28.709724137931,26.2721034482759,20.6903103448276,16.2544827586207
"49",1949,17.2515517241379,18.7259310344828,24.6693103448276,30.1937586206897,32.9425517241379,34.3055862068965,30.3708275862069,29.0461379310345,29.1003793103448,27.0009310344828,19.808,15.3347586206897
"50",1950,16.552,17.71,23.2389655172414,29.2992068965517,33.8783448275862,33.1382068965517,30.0038275862069,28.9317586206897,28.759,26.0926551724138,20.35,16.428724137931
"51",1951,15.0068965517241,18.4068965517241,24.2170689655172,28.7904827586207,33.5028275862069,33.8366896551724,30.9129310344828,29.3864137931034,28.9318620689655,28.4013448275862,22.1371034482759,16.4961034482759
"52",1952,17.1774137931035,20.5729655172414,23.8245172413793,30.8583448275862,34.2558275862069,32.8231034482759,29.9551724137931,28.723,29.1791034482759,26.9737586206897,21.0371724137931,16.9930344827586
"53",1953,15.3014827586207,20.3624827586207,27.6242413793103,30.8252068965517,34.4968620689655,34.0786896551724,29.4592068965517,28.5645862068965,28.810724137931,25.9648275862069,20.5522413793103,18.1734827586207
"54",1954,14.8854827586207,19.9849655172414,24.9414482758621,31.589,35.1390689655172,33.7402413793103,30.6628275862069,29.0733448275862,28.9728620689655,25.1370689655172,20.6148620689655,16.2724827586207
"55",1955,15.8535862068966,18.8477586206897,26.317724137931,29.0686896551724,33.6119655172414,33.5392068965517,29.5209310344828,28.8960344827586,28.7125862068965,25.8795517241379,20.9369310344828,16.8178275862069
"56",1956,16.1504827586207,18.7253103448276,25.1810689655172,31.304,34.8290344827586,31.7497586206897,29.8268275862069,28.9945517241379,28.3432413793103,26.1176551724138,20.3386896551724,16.9832068965517
"57",1957,16.2329310344828,17.8784482758621,23.3735517241379,29.7472413793103,33.9647931034483,33.8915172413793,30.4471379310345,29.6457586206897,28.8999310344828,26.4828965517241,21.8923103448276,17.5454482758621
"58",1958,17.6575862068966,19.2660689655172,25.3949310344828,31.7734482758621,34.574724137931,35.2591034482759,30.4061379310345,29.0472068965517,29.0677586206897,26.5485517241379,21.7784827586207,17.7254482758621
"59",1959,16.4326551724138,18.1136896551724,25.2954482758621,30.7391724137931,33.7891034482759,34.1966896551724,30.3791034482759,29.198275862069,29.0942068965517,26.642,21.409,17.3893103448276
"60",1960,15.7903793103448,21.116724137931,24.0401034482759,29.8522068965517,33.8335517241379,34.7314137931034,29.9458620689655,29.2824827586207,29.2260689655172,26.2045172413793,20.4342413793103,17.9291724137931
"61",1961,16.4437586206897,17.2504827586207,25.2702068965517,30.321724137931,33.9696551724138,33.2780344827586,30.3748965517241,29.0236896551724,28.9603103448276,25.9369310344828,20.0243793103448,13.9147931034483
"62",1962,14.8316206896552,18.8649655172414,24.2504137931034,30.1856896551724,33.5090344827586,35.4841034482759,31.372724137931,28.8031034482759,28.193,25.4040344827586,21.1253793103448,17.0430689655172
"63",1963,15.1270689655172,19.9392413793103,24.137724137931,29.5600689655172,32.3541379310345,32.7144482758621,30.2517586206897,29.1781724137931,28.459,26.9051034482759,22.6016896551724,17.052724137931
"64",1964,15.3872413793103,18.6685862068966,26.1281379310345,30.9285517241379,32.2161034482759,33.9884482758621,29.396275862069,29.3357586206897,28.517275862069,27.188724137931,20.751724137931,17.0755172413793
"65",1965,17.130724137931,18.8615862068966,23.5247931034483,28.5423448275862,33.2631034482759,35.4552068965517,30.644724137931,29.4025862068966,28.5133448275862,26.6531379310345,22.0508275862069,16.4275517241379
"66",1966,16.6291034482759,21.0013793103448,25.1295517241379,31.0598275862069,34.3029655172414,33.614275862069,31.5393793103448,29.1385172413793,29.3239310344828,27.013724137931,22.3077931034483,16.2816206896552
"67",1967,15.4325862068966,20.2702413793103,23.1891379310345,29.1881379310345,33.3300689655172,34.4629655172414,30.0418620689655,28.2122068965517,28.5113448275862,25.9481034482759,20.6329310344828,17.2294827586207
"68",1968,14.9752413793103,17.3746206896552,24.0186551724138,29.3558275862069,33.2327931034483,32.6186206896552,29.8776551724138,29.1806206896552,30.0793448275862,25.9921034482759,21.393275862069,16.8391724137931
"69",1969,15.9732413793103,19.8862068965517,27.033724137931,30.8291034482759,32.4845862068966,34.758724137931,29.7749310344828,28.5623103448276,28.423724137931,27.0916551724138,22.7629310344828,16.9866551724138
"70",1970,16.3188965517241,17.9726551724138,23.888724137931,31.1597586206897,33.5870344827586,32.1987586206897,30.436724137931,29.3610344827586,28.4403793103448,26.8893793103448,20.9104827586207,17.1046551724138
"71",1971,15.3959310344828,18.0070344827586,23.658,28.7740344827586,30.902,30.7826896551724,28.7961034482759,27.7531379310345,28.7145862068965,26.0835517241379,20.7067931034483,17.0149310344828
"72",1972,15.8945517241379,16.7346551724138,24.8243448275862,29.3713793103448,34.2312068965517,34.5731034482759,31.1965862068966,28.8320344827586,28.0383103448276,25.3582413793104,21.2654482758621,17.1283793103448
"73",1973,16.3372413793103,19.6906896551724,23.9236206896552,31.474724137931,34.0817931034483,33.305,30.5732068965517,29.015275862069,28.6962068965517,26.2155517241379,20.5697931034483,15.8469655172414
"74",1974,15.2865862068966,17.8659655172414,25.2665862068966,31.4901379310345,33.6326206896552,33.7026896551724,29.6377586206897,28.6392068965517,28.801,27.7034482758621,20.9616206896552,15.6846896551724
"75",1975,15.3014482758621,18.3445172413793,23.9601379310345,31.0256896551724,34.5221724137931,32.8832068965517,29.0721379310345,28.6778275862069,28.3108965517241,27.3896896551724,20.0390689655172,16.2706896551724
"76",1976,16.2066206896552,18.968724137931,24.4755517241379,28.9827586206897,32.4073103448276,32.7304482758621,30.0850689655172,28.0144482758621,28.3435517241379,26.8239310344828,22.7059310344827,16.7211724137931
"77",1977,15.533724137931,19.0550344827586,25.8033448275862,29.5016206896552,31.4908965517241,32.9785862068966,29.3145862068965,28.9412068965517,28.5487586206897,26.5911724137931,23.0873103448276,17.2095862068966
"78",1978,15.2578965517241,17.3886206896552,22.1283448275862,29.0991034482759,34.8260344827586,32.9640689655172,29.404275862069,28.5995862068966,28.1181034482759,26.5954137931035,22.3592413793103,16.6915172413793
"79",1979,16.8581724137931,17.5168965517241,23.2619310344828,29.7497931034483,32.724,32.8915172413793,29.8053103448276,29.6446896551724,29.5330344827586,27.7618965517241,24.0164827586207,17.6577931034483
"80",1980,16.1621724137931,19.1846896551724,24.063724137931,31.4248965517241,33.6808620689655,31.5806896551724,28.6618620689655,28.2034482758621,28.5823793103448,26.7119310344828,21.7212413793103,17.3591379310345
"81",1981,15.9531724137931,19.3772413793103,23.7339655172414,29.3563448275862,32.4294482758621,33.246275862069,29.0156551724138,29.0165517241379,28.6232413793103,26.3004482758621,20.4638965517241,16.3306551724138
"82",1982,17.0821034482759,17.629724137931,22.1598965517241,29.1265517241379,32.4060344827586,32.3477586206897,31.7780344827586,29.0340689655172,28.6341379310345,26.6285862068966,21.7728275862069,17.3071724137931
"83",1983,14.9204482758621,18.1346896551724,23.6792068965517,28.0742413793103,31.8660344827586,33.6728965517241,30.3825862068966,29.4815517241379,29.2758275862069,26.2054137931035,20.4759655172414,17.0575862068966
"84",1984,15.893724137931,17.1047586206897,25.2342068965517,30.6293793103448,34.6737931034483,32.5391379310345,29.6414482758621,28.7626206896552,28.225724137931,26.9152068965517,20.5253448275862,17.5494482758621
"85",1985,16.2959310344828,18.7950344827586,26.5860689655172,30.8763448275862,34.089724137931,34.1843448275862,29.2544482758621,29.1587586206897,28.6325862068966,25.6934827586207,21.5891724137931,18.2521034482759
"86",1986,16.1925172413793,18.3874482758621,24.4103793103448,29.942,31.744,33.5075862068966,29.2938965517241,28.9593793103448,28.5139655172414,25.7754482758621,21.9307586206897,16.4491724137931
"87",1987,15.6451034482759,19.8589655172414,24.4050344827586,30.2939655172414,32.4086896551724,35.4906896551724,31.1471724137931,30.0053103448276,29.5748275862069,26.9410344827586,21.7720689655172,16.7925517241379
"88",1988,16.9994137931035,19.5373448275862,24.3724827586207,30.9932413793103,34.5906896551724,32.7739655172414,29.5837931034483,28.9210689655172,30.0851379310345,26.73,21.6477586206897,17.8515172413793
"89",1989,15.081275862069,18.2018620689655,23.9840344827586,29.7317931034483,34.0650344827586,32.1903448275862,29.838,28.2178965517241,29.0558275862069,26.8916206896552,21.4048620689655,16.4435862068966
"90",1990,17.4599655172414,18.7277586206897,22.9986206896552,30.2348275862069,32.6691034482759,33.5915862068965,29.0351724137931,29.1963793103448,28.9086206896552,26.4221379310345,21.6121724137931,17.1928275862069
"91",1991,15.586,19.8778620689655,24.6377586206897,29.5573448275862,34.249275862069,33.0433103448276,31.4798275862069,28.4724137931034,29.1687586206896,26.0817586206897,20.8274137931034,16.9337586206897
"92",1992,16.0706206896552,17.2597586206897,25.3203103448276,30.5337931034483,32.346,33.2845862068966,30.4898275862069,29.0019310344828,28.766724137931,26.5997586206897,22.0145862068965,16.7383793103448
"93",1993,16.4618965517241,19.9761034482759,22.6690344827586,29.0706896551724,33.3422413793103,33.1724482758621,30.9999655172414,29.699724137931,28.2833448275862,27.1043793103448,21.9197586206897,17.4911724137931
"94",1994,17.3556896551724,18.3225172413793,25.9715862068965,29.3096551724138,34.7738275862069,33.666275862069,29.903724137931,28.9191724137931,29.0886896551724,26.1103448275862,21.4401379310345,17.2344482758621
"95",1995,15.019275862069,19.0475517241379,23.7736206896552,30.3594827586207,35.1568965517241,34.8413793103448,30.5608620689655,28.7471379310345,28.8414827586207,27.2504827586207,21.7646206896552,17.9111724137931
"96",1996,16.4748620689655,18.9729310344828,25.4345517241379,29.8141034482759,34.2790344827586,33.0884137931034,30.1527931034483,28.3046896551724,29.4001724137931,26.2671724137931,21.421,16.5614827586207
"97",1997,15.6441379310345,17.7885172413793,24.4504137931034,29.2630344827586,32.2426551724138,33.6966551724138,32.1408275862069,29.1248620689655,28.4314137931034,25.2761724137931,21.3060689655172,16.9567931034483
"98",1998,14.4846551724138,19.7159655172414,22.9435517241379,30.0461034482759,34.158,34.3813103448276,29.9393103448276,29.3125172413793,29.3251724137931,27.969275862069,23.2221724137931,18.4367931034483
"99",1999,15.7475517241379,20.4715172413793,25.3924482758621,32.3638620689655,33.5969310344828,32.8013103448276,30.1604482758621,29.1601034482759,28.5963793103448,27.3620689655172,23.5768275862069,18.0955172413793
"100",2000,16.5550344827586,18.9104137931034,24.1426206896552,31.3954137931034,33.2860344827586,32.0304482758621,30.176275862069,29.4776206896552,28.5605517241379,27.8985172413793,23.9293793103448,17.5385517241379
"101",2001,15.778,19.4361034482759,24.6207931034483,29.475724137931,33.4214137931034,31.8550344827586,29.7761724137931,29.738275862069,29.853,27.7879310344828,23.4803448275862,18.2983103448276
"102",2002,16.4179655172414,18.6111034482759,25.4396896551724,30.7113793103448,34.9148965517241,33.9301379310345,32.2774137931034,29.3143793103448,28.3528275862069,26.9171379310345,22.0792068965517,17.2559655172414
