"","YEAR","Jan","FEB","MAR","APR","MAY","JUN","JUL","AUG","SEP","OCT","NOV","DEC"
"31",1981,18.3373793103448,2.82551724137931,10.6325862068966,1.95472413793103,13.2702068965517,142.699655172414,426.362793103448,381.427620689655,165.483862068966,0.843206896551724,16.4515862068966,3.44144827586207
"32",1982,51.0046551724138,10.2021724137931,29.9634482758621,5.26734482758621,34.1213103448276,84.8102068965517,201.638793103448,398.787482758621,341.423862068966,8.46531034482759,30.5892068965517,7.3418275862069
"33",1983,13.4532068965517,2.42172413793104,2.83210344827586,18.6684137931034,38.2501724137931,102.923206896552,268.111862068965,210.97,198.595931034483,59.1818620689655,0.000689655172413793,4.18379310344828
"34",1984,28.165275862069,26.3229655172414,0.841034482758621,13.2647586206897,2.22220689655172,134.066689655172,197.003206896552,234.842034482759,198.670689655172,25.022275862069,0.0781379310344827,1.4791724137931
"35",1985,16.4068275862069,0.955827586206897,0.713310344827586,11.0758275862069,5.98848275862069,68.8176206896552,289.385310344828,270.784068965517,245.772172413793,108.175344827586,0.0977586206896552,10.3533103448276
"36",1986,13.1248965517241,24.2694482758621,2.96620689655172,3.63186206896552,52.4285517241379,72.289,274.910448275862,322.779448275862,206.854827586207,17.4238965517241,1.54641379310345,25.1364827586207
"37",1987,16.6428275862069,11.8978965517241,9.15834482758621,2.75420689655172,18.228724137931,30.3679655172414,147.815517241379,222.815724137931,92.7477586206896,84.4424827586207,0.932931034482759,5.00403448275862
"38",1988,9.59651724137931,6.72562068965517,15.521,4.02589655172414,14.545,150.324793103448,293.496827586207,305.956448275862,98.7407586206897,13.9712068965517,0.92551724137931,22.4745172413793
"39",1989,9.77693103448276,4.94379310344827,7.199,1.77506896551724,14.7286551724138,99.2274827586207,318.864689655172,180.192379310345,161.662137931034,22.941275862069,8.88331034482758,13.7290344827586
"40",1990,0.12351724137931,18.2156206896552,4.31965517241379,8.39127586206896,22.3097931034483,128.671689655172,348.105310344828,279.80124137931,237.099206896552,10.5859655172414,1.33441379310345,6.79368965517241
"41",1991,10.7844482758621,9.80855172413793,7.96462068965517,9.03165517241379,18.7559655172414,47.9854482758621,76.4510344827586,144.30075862069,121.176206896552,0.967551724137931,1.84889655172414,25.4587931034483
"42",1992,25.2654482758621,7.27565517241379,2.33327586206897,3.01493103448276,16.6591724137931,34.2988620689655,139.460586206897,178.587793103448,161.867206896552,60.7129310344828,16.0451034482759,6.89655172413793e-05
"43",1993,10.6046206896552,0.614379310344828,10.0638620689655,3.40537931034483,22.8674137931034,57.0786206896552,172.332793103448,184.211344827586,293.264068965517,26.535724137931,0.0429310344827586,0.00751724137931034
"44",1994,48.0540344827586,17.297,21.6065517241379,8.01441379310345,5.63062068965517,117.715275862069,329.803793103448,295.568344827586,139.745275862069,12.1348620689655,0.479137931034483,0.0595862068965517
"45",1995,28.9271379310345,17.6721724137931,13.3033793103448,8.57944827586207,4.91965517241379,32.3628620689655,207.550896551724,305.910482758621,187.492655172414,1.67031034482759,21.1409655172414,16.2771034482759
"46",1996,33.4806551724138,15.3844827586207,1.54420689655172,2.74306896551724,5.79644827586207,148.440827586207,210.885655172414,315.174655172414,152.211689655172,84.2402413793103,0.0479310344827586,0
"47",1997,12.3846896551724,1.27344827586207,3.45024137931035,8.15079310344828,28.6946551724138,119.932413793103,103.066103448276,233.652275862069,208.30175862069,31.090275862069,20.8903103448276,17.5021034482759
"48",1998,1.50275862068966,4.5201724137931,14.5363448275862,8.66079310344828,36.6700344827586,51.8018620689655,256.92224137931,354.859724137931,137.244034482759,23.3169310344828,5.6391724137931,0.023551724137931
"49",1999,33.247275862069,27.1692413793103,0.204,0.00548275862068965,17.2569655172414,49.6806896551724,276.72275862069,204.288724137931,193.654482758621,38.4864482758621,0.120068965517241,2.16393103448276
"50",2000,11.8528965517241,12.7320689655172,1.96410344827586,3.6551724137931,11.4615862068966,86.0335862068965,180.90075862069,170.493137931035,211.314172413793,0.383862068965517,0.0133103448275862,0.121344827586207
"51",2001,4.36075862068965,2.82555172413793,10.2793793103448,8.81434482758621,14.1059655172414,109.278689655172,219.898482758621,212.184896551724,68.4622068965517,63.5976206896552,2.75144827586207,0.572310344827586
"52",2002,20.3915172413793,15.5019655172414,5.36375862068966,3.17962068965517,4.16962068965517,30.8226896551724,118.579448275862,248.507275862069,209.528620689655,78.6317931034483,9.49368965517241,2.71172413793103
